id,prjId,Period,Time,StartDate,EndDate,forks,members,commits,issues,watchers,pullReq,CmtCmnt,pullReqCmnt,PR Issue Cmnt,issueCmnt,committers,MemCommitters,PRClosedCnt,IssueClosedCnt,PRClosedTime,IssueClosedTime,Health,Licence,ContribFile,OwnerFollower,AvgFollower,OwnerType
405,62373,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,21,20,2615,556,100,295,153,30,73,262,17,10,172,165,734.098062,5022.929293,50,GNU General Public License v2.0,,3,3,ORG
406,62373,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,24,20,3605,737,113,348,195,30,132,379,21,12,192,168,969.1635417,5456.621528,50,GNU General Public License v2.0,,3,4,ORG
407,62373,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,28,20,4245,851,120,383,208,47,170,499,21,12,215,176,2767.974961,5383.033428,50,GNU General Public License v2.0,,4,4,ORG
408,62373,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,32,20,5082,1018,125,404,231,57,194,886,22,12,229,233,2614.755677,11899.44456,50,GNU General Public License v2.0,,4,4,ORG
409,63610,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,0,0,6,0,0,0,0,0,0,0,0,0,,,33,,,12,10,ORG
410,63610,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,0,0,7,0,0,0,0,0,0,0,0,0,,,33,,,12,10,ORG
411,63610,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,0,0,7,0,0,0,0,0,0,0,0,0,,,33,,,12,10,ORG
412,63610,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,3,0,8,0,0,0,0,0,1,1,0,0,,,33,,,13,11,ORG
413,63610,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,4,5,126,7,13,11,0,0,3,6,7,4,7,7,26.40238095,26.40238095,33,,,14,12,ORG
414,63610,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,7,5,144,10,15,20,0,0,3,6,10,4,13,13,132.6346154,132.6346154,33,,,15,13,ORG
415,63610,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,11,5,158,14,19,32,0,0,3,6,14,4,21,21,85.34444444,85.34444444,33,,,17,14,ORG
416,63610,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,15,5,183,19,19,47,0,0,7,10,18,4,31,29,80.22043011,85.21091954,33,,,17,15,ORG
417,63788,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,50,Other,,0,0,ORG
418,63788,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,1,0,3,2,1,0,0,0,0,0,2,0,0,0,,,50,Other,,0,0,ORG
419,63788,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,1,0,4,2,1,0,0,0,0,0,3,0,0,0,,,50,Other,,0,0,ORG
420,63788,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,3,0,7,5,1,9,0,0,0,0,5,0,6,0,19005.83889,,50,Other,,0,0,ORG
421,63788,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,5,0,16,8,9,21,0,0,7,7,8,0,12,0,25742.38611,,50,Other,,0,0,ORG
422,63788,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,8,0,40,11,16,24,0,0,8,8,12,0,14,0,22065.62619,,50,Other,,0,0,ORG
423,63788,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,12,0,48,17,18,33,0,0,14,14,15,0,18,0,17364.52222,,50,Other,,0,0,ORG
424,63788,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,14,0,89,23,24,50,12,4,42,42,17,0,26,4,16951.49615,10807.775,50,Other,,0,0,ORG
425,65704,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,3,13,413,9,88,17,0,0,0,1,13,5,11,0,1945.593939,,,,,17,16,ORG
426,65704,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,17,13,784,55,105,137,7,13,17,23,26,7,88,3,3035.215341,190.9944444,,,,18,17,ORG
427,65704,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,27,13,1107,76,123,199,7,23,35,41,37,7,129,3,4102.232429,190.9944444,,,,19,18,ORG
428,65704,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,42,13,1275,82,131,213,7,23,40,46,39,7,137,3,4082.473844,190.9944444,,,,19,19,ORG
429,65704,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,52,13,1433,98,142,366,7,30,42,51,44,7,170,4,8385.414902,2732.133333,,,,20,20,ORG
430,65704,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,62,13,1793,163,147,518,10,54,55,65,48,8,250,5,5849.248667,2239.966667,,,,23,22,ORG
431,65704,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,67,13,1982,195,151,577,13,70,64,81,50,9,286,5,6102.560839,2239.966667,,,,24,24,ORG
432,65704,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,70,13,2142,197,154,585,13,73,65,82,50,9,286,5,6102.560839,2239.966667,,,,25,24,ORG
433,69650,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,0,0,9,0,0,0,0,0,0,0,0,0,,,50,Other,,0,0,ORG
434,69650,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,4,4,36,1,13,3,0,0,0,0,3,1,2,2,1.766666667,1.766666667,50,Other,,0,0,ORG
435,69650,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,5,4,255,4,16,7,0,0,0,0,4,2,4,4,2029.316667,2029.316667,50,Other,,0,0,ORG
436,69650,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,5,4,276,4,16,7,0,0,0,0,4,2,4,4,2029.316667,2029.316667,50,Other,,0,0,ORG
437,69650,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,14,5,367,8,22,57,0,0,0,1,7,2,8,9,1277.933333,29656.56852,50,Other,,0,0,ORG
438,69650,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,14,5,373,8,23,69,0,0,0,1,7,2,8,9,1277.933333,29656.56852,50,Other,,0,0,ORG
439,69650,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,14,5,647,74,23,69,0,0,0,21,7,2,8,57,1277.933333,14724.16228,50,Other,,0,0,ORG
440,69650,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,19,5,677,95,24,69,0,0,0,32,7,2,8,74,1277.933333,13969.45315,50,Other,,0,0,ORG
441,69792,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,1,16,0,0,15,0,0,0,0,0,0,0,0,0,,,33,,,4,6,ORG
442,69792,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,3,21,1,1,21,1,0,0,1,1,1,1,0,0,,,33,,,3,5,ORG
443,69792,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,6,22,1,1,25,1,0,0,1,1,1,1,0,0,,,33,,,3,5,ORG
444,69792,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,11,23,2,2,26,2,0,0,1,1,2,1,0,0,,,33,,,3,5,ORG
445,69792,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,15,25,32,3,34,41,0,0,4,4,7,5,4,4,169719.2917,169719.2917,33,,,4,5,ORG
446,69792,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,17,27,112,3,38,41,0,0,4,4,9,7,4,4,169719.2917,169719.2917,33,,,4,5,ORG
447,69792,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,18,28,276,9,39,62,2,0,7,7,13,10,17,16,39940.33235,42436.57708,33,,,4,6,ORG
448,69792,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,21,33,378,10,39,64,2,1,8,8,14,11,18,17,37721.65463,39940.55,33,,,4,5,ORG
449,71008,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,13,1,0,31,0,0,0,0,0,1,1,0,0,,,,,,8,8,ORG
450,71008,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,15,21,0,35,0,0,0,0,0,2,1,0,0,,,,,,8,8,ORG
451,71008,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,5,16,110,19,38,26,3,0,1,25,5,3,16,21,887.2854167,1407.707937,,,,7,7,ORG
452,71008,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,8,17,153,44,40,81,3,0,3,50,9,4,53,61,961.4537736,2077.724863,,,,7,7,ORG
453,71008,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,11,21,195,47,47,89,3,0,13,61,10,5,58,66,979.0951149,2008.661111,,,,6,6,ORG
454,71008,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,13,21,239,55,55,100,3,0,18,77,12,7,65,77,1158.652564,4086.59026,,,,7,6,ORG
455,71008,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,13,23,265,57,57,104,10,3,18,78,13,8,67,79,1290.883333,4124.610338,,,,7,6,ORG
456,71008,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,15,24,268,58,57,104,10,3,18,78,13,8,67,79,1290.883333,4124.610338,,,,7,6,ORG
457,71018,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,11,21,0,5,0,0,0,0,0,1,1,0,0,,,,,,5,4,ORG
458,71018,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,11,21,0,5,0,0,0,0,0,1,1,0,0,,,,,,5,4,ORG
459,71018,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,11,25,0,5,0,0,0,0,0,1,1,0,0,,,,,,5,4,ORG
460,71018,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,13,26,0,5,0,0,0,0,0,1,1,0,0,,,,,,4,4,ORG
461,71018,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,2,14,38,3,5,5,0,0,10,10,3,3,3,0,24.07222222,,,,,5,4,ORG
462,71018,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,4,15,38,3,5,5,0,0,10,10,3,3,3,0,24.07222222,,,,,6,4,ORG
463,71018,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,5,15,42,3,5,5,0,0,10,10,3,3,3,0,24.07222222,,,,,6,5,ORG
464,71018,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,6,15,42,3,5,5,0,0,10,10,3,3,3,0,24.07222222,,,,,7,5,ORG
465,75813,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,26,0,0,4,0,0,0,0,0,0,0,0,0,,,33,Other,,4,5,ORG
466,75813,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,29,0,0,4,0,0,0,0,0,0,0,0,0,,,33,Other,,4,4,ORG
467,75813,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,2,31,1,1,4,3,0,0,0,0,1,1,2,2,6.433333333,6.433333333,33,Other,,5,4,ORG
468,75813,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,2,36,1,1,5,3,0,0,0,0,1,1,2,2,6.433333333,6.433333333,33,Other,,4,4,ORG
469,75813,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,3,38,107,1,6,3,0,0,0,0,4,4,2,2,6.433333333,6.433333333,33,Other,,4,4,ORG
470,75813,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,40,200,1,6,3,0,0,0,0,4,4,2,2,6.433333333,6.433333333,33,Other,,4,4,ORG
471,75813,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,4,40,282,1,6,3,0,0,0,0,4,4,2,2,6.433333333,6.433333333,33,Other,,4,4,ORG
472,75813,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,4,41,342,1,6,3,0,0,0,0,4,4,2,2,6.433333333,6.433333333,33,Other,,5,4,ORG
473,77954,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,26,0,0,6,0,0,0,0,0,0,0,0,0,,,33,Other,,4,5,ORG
474,77954,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,1,29,0,0,6,0,0,0,0,0,0,0,0,0,,,33,Other,,4,4,ORG
475,77954,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,3,31,49,0,6,0,0,0,0,0,4,3,0,0,,,33,Other,,5,4,ORG
476,77954,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,3,36,72,0,6,0,0,0,0,0,5,4,0,0,,,33,Other,,4,4,ORG
477,77954,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,3,38,137,0,6,0,0,0,0,0,7,6,0,0,,,33,Other,,4,4,ORG
478,77954,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,3,40,247,0,6,0,0,0,0,0,7,6,0,0,,,33,Other,,4,4,ORG
479,77954,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,4,40,293,0,6,0,0,0,0,0,7,6,0,0,,,33,Other,,4,4,ORG
480,77954,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,4,41,304,0,6,0,0,0,0,0,7,6,0,0,,,33,Other,,5,4,ORG
481,82252,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,3,11,10,0,271,0,0,0,0,0,4,0,0,0,,,33,,,34,10,ORG
482,82252,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,9,11,18,0,315,0,0,0,0,0,6,0,0,0,,,33,,,34,10,ORG
483,82252,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,16,11,55,0,356,0,0,0,0,0,10,1,0,0,,,33,,,34,10,ORG
484,82252,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,26,11,97,14,386,35,0,0,3,3,12,1,21,0,2714.199206,,33,,,35,10,ORG
485,82252,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,36,11,130,26,443,79,0,2,19,19,12,1,49,0,11689.07721,,33,,,35,10,ORG
486,82252,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,49,11,154,42,493,127,0,4,41,41,14,1,75,0,12519.032,,33,,,36,10,ORG
487,82252,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,63,11,160,44,541,131,0,4,43,43,15,1,77,0,12258.32684,,33,,,37,10,ORG
488,82252,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,75,11,171,46,572,137,0,4,44,44,15,1,81,0,13244.24033,,33,,,37,11,ORG
489,89238,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,4,9,9,12,8,33,0,0,0,0,1,1,21,0,2599.679365,,33,,,4,3,ORG
490,89238,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,4,9,9,12,8,33,0,0,0,0,1,1,21,0,2599.679365,,33,,,4,3,ORG
491,89238,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,4,9,18,15,8,42,0,0,0,0,3,3,27,0,2231.167901,,33,,,4,3,ORG
492,89238,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,5,9,87,29,8,84,0,0,0,0,6,5,55,0,1109.292121,,33,,,4,3,ORG
493,89238,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,5,9,99,29,9,84,0,0,0,0,6,5,55,0,1109.292121,,33,,,4,3,ORG
494,89238,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,5,9,121,37,9,100,0,0,0,0,7,6,65,0,1292.046923,,33,,,4,4,ORG
495,89238,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,5,9,128,38,9,100,0,0,0,0,7,6,65,0,1292.046923,,33,,,4,4,ORG
496,89238,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,5,9,128,38,9,100,0,0,0,0,7,6,65,0,1292.046923,,33,,,5,4,ORG
497,93643,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,8,0,0,13,0,0,0,0,0,0,0,0,0,,,33,,,0,0,ORG
498,93643,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,8,0,0,16,0,0,0,0,0,0,0,0,0,,,33,,,0,0,ORG
499,93643,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,8,0,0,16,0,0,0,0,0,0,0,0,0,,,33,,,0,0,ORG
500,93643,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,8,20,0,16,0,0,0,0,0,1,1,0,0,,,33,,,0,0,ORG
501,93643,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,8,155,0,18,0,0,0,0,0,3,3,0,0,,,33,,,0,0,ORG
502,93643,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,8,244,0,19,0,0,0,0,0,3,3,0,0,,,33,,,0,0,ORG
503,93643,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,8,260,0,19,0,0,0,0,0,3,3,0,0,,,33,,,0,0,ORG
504,93643,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,8,260,0,19,0,0,0,0,0,3,3,0,0,,,33,,,0,0,ORG
505,93803,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,4,11,0,4,0,0,0,0,0,2,1,0,0,,,33,Other,,0,0,USR
506,93803,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,4,23,0,4,0,0,0,0,0,3,2,0,0,,,33,Other,,0,0,USR
507,93803,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,4,52,0,4,0,0,0,0,0,3,2,0,0,,,33,Other,,0,0,USR
508,93803,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,4,77,0,4,0,0,0,0,0,4,2,0,0,,,33,Other,,0,0,USR
509,93803,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,4,89,0,4,0,0,0,0,0,5,3,0,0,,,33,Other,,0,0,USR
510,93803,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,1,7,93,0,5,0,0,0,0,0,5,3,0,0,,,33,Other,,0,0,USR
511,93803,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,2,7,140,2,5,2,0,0,0,0,6,4,0,0,,,33,Other,,0,0,USR
512,93803,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,2,7,147,2,5,7,0,0,0,0,6,4,2,2,20432.45,20432.45,33,Other,,0,0,USR
513,95145,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,13,0,8,0,0,0,0,0,1,1,0,0,,,33,,,21,13,USR
514,95145,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,14,0,8,0,0,0,0,0,1,1,0,0,,,33,,,22,14,USR
515,95145,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,15,0,8,0,0,0,0,0,1,1,0,0,,,33,,,23,14,USR
516,95145,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,15,0,8,0,0,0,0,0,1,1,0,0,,,33,,,25,14,USR
517,95145,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,5,15,0,8,0,0,0,0,0,1,1,0,0,,,33,,,27,15,USR
518,95145,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,5,15,0,8,0,0,0,0,0,1,1,0,0,,,33,,,29,15,USR
519,95145,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,6,17,0,8,0,0,0,0,0,3,3,0,0,,,33,,,31,14,USR
520,95145,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,0,6,18,0,8,0,0,0,0,0,3,3,0,0,,,33,,,32,14,USR
521,112304,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,5,15,0,5,0,0,0,0,0,1,0,0,0,,,50,Other,,1,2,ORG
522,112304,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,5,47,0,5,0,0,0,0,0,2,0,0,0,,,50,Other,,1,2,ORG
523,112304,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,5,59,0,5,0,0,0,0,0,2,0,0,0,,,50,Other,,1,2,ORG
524,112304,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,5,104,0,5,0,0,0,0,0,3,1,0,0,,,50,Other,,1,2,ORG
525,112304,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,5,160,0,5,0,0,0,0,0,4,2,0,0,,,50,Other,,1,2,ORG
526,112304,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,6,177,0,5,0,0,0,0,0,5,3,0,0,,,50,Other,,1,2,ORG
527,112304,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,7,236,0,5,0,0,0,0,0,8,4,0,0,,,50,Other,,1,1,ORG
528,112304,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,1,7,241,0,5,0,0,0,0,0,9,5,0,0,,,50,Other,,1,2,ORG
529,115413,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,0,3,0,2,4,0,0,0,0,0,0,0,0,0,,,33,,,14,9,USR
530,115413,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,0,3,0,7,4,0,0,0,0,0,0,0,0,0,,,33,,,15,10,USR
531,115413,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,0,4,0,14,6,0,0,0,0,0,0,0,0,0,,,33,,,16,8,USR
532,115413,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,0,4,70,17,6,0,0,0,0,3,4,3,0,0,,,33,,,16,8,USR
533,115413,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,0,4,71,17,8,0,0,0,0,3,4,3,0,0,,,33,,,17,8,USR
534,115413,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,0,4,80,18,9,0,0,0,0,3,5,3,0,0,,,33,,,17,8,USR
535,115413,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,0,4,92,20,11,0,0,0,0,3,5,3,0,0,,,33,,,17,8,USR
536,115413,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,1,5,97,21,11,0,0,0,0,8,6,4,0,0,,,33,,,17,6,USR
545,120098,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,5,3,2,9,72,3,0,0,0,13,1,1,2,3,44.71666667,2893.766667,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,3,USR
546,120098,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,8,4,11,24,81,15,0,0,0,31,3,1,10,17,3275.523333,9346.45098,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,2,USR
547,120098,7??-11,3,1/07/2011 12:00:00 a.m.,1/10/2011 12:00:00 a.m.,13,5,109,36,88,22,0,0,5,69,6,2,14,32,2418.22619,26223.71198,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,3,USR
548,120098,10??-11,4,1/10/2011 12:00:00 a.m.,1/01/2012 12:00:00 a.m.,14,5,160,41,90,29,0,0,6,76,6,2,19,38,2136.787719,22261.66096,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,3,USR
549,120098,1??-12,5,1/01/2012 12:00:00 a.m.,1/04/2012 12:00:00 a.m.,16,5,242,49,101,35,0,0,6,91,8,4,23,49,2051.165942,27388.71293,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,3,USR
550,120098,4??-12,6,1/04/2012 12:00:00 a.m.,1/07/2012 12:00:00 a.m.,24,7,335,73,125,74,0,0,17,127,10,5,38,69,2151.913158,34120.97995,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,5,USR
551,120098,7??-12,7,1/07/2012 12:00:00 a.m.,1/10/2012 12:00:00 a.m.,29,7,397,83,131,80,0,0,23,158,11,5,42,80,7519.051984,33414.84479,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,5,USR
552,120098,10??-12,8,1/10/2012 12:00:00 a.m.,1/01/2013 12:00:00 a.m.,31,7,431,90,138,80,0,0,23,195,11,5,42,87,7519.051984,40379.89234,66,MIT License,https://api.github.com/repos/GraylinKim/sc2reader/contents/CONTRIBUTING.md,0,5,USR
553,121353,1??-11,1,1/01/2011 12:00:00 a.m.,1/04/2011 12:00:00 a.m.,1,10,6,1,9,3,0,0,0,0,2,1,2,0,1582.066667,,33,,,16,16,ORG
554,121353,4??-11,2,1/04/2011 12:00:00 a.m.,1/07/2011 12:00:00 a.m.,2,10,7,2,11,4,0,0,0,0,3,1,2,0,1582.066667,,33,,,16,17,ORG
